Category,Country,Customer ID,Order,Product ID,Return Status,Review Rating,Shipping Method,Discount,Price,Profit,Quantity,Returned Quantity,Shipping Cost,Total Sales
Sports,France,2849,8/16/2023,52,Yes,1,Next Day,39.00%,$495.1,$299,4,0,$27.9,$1K
Sports,France,8118,7/13/2023,838,Yes,1,Next Day,32.00%,$501.5,$203,3,3,$40.2,$1K
Sports,France,2578,03/01/2023,295,Yes,2,Next Day,16.00%,$925.0,"$1,468",8,0,$19.5,$6K
Sports,France,6119,1/13/2023,984,Yes,2,Next Day,12.00%,$746.3,$343,3,1,$25.4,$2K
Sports,France,7334,05/11/2023,168,Yes,2,Next Day,13.00%,$887.1,"$1,355",7,4,$34.5,$5K
Sports,France,1285,10/02/2023,202,Yes,3,Next Day,10.00%,$307.6,$366,6,0,$47.0,$2K
Sports,France,4924,11/10/2023,609,Yes,3,Next Day,14.00%,$506.4,$336,6,2,$17.2,$3K
Sports,France,1867,5/23/2023,499,Yes,3,Next Day,32.00%,$586.5,$772,7,3,$17.3,$3K
Sports,France,3053,03/03/2023,53,Yes,4,Next Day,32.00%,$875.1,$323,2,0,$23.4,$1K
Sports,France,2459,5/13/2023,362,Yes,4,Next Day,39.00%,$189.2,$67,4,0,$20.3,$0K
Sports,France,2662,7/20/2023,150,Yes,4,Next Day,29.00%,$119.3,$18,1,1,$35.7,$0K
Sports,France,4587,12/04/2023,7,Yes,4,Next Day,24.00%,$761.7,$735,10,4,$39.9,$6K
Sports,France,8325,6/18/2023,763,Yes,4,Next Day,16.00%,$815.6,"$1,430",8,5,$22.0,$5K
Sports,France,5973,4/22/2023,902,Yes,5,Next Day,20.00%,$703.3,$311,2,5,$44.6,$1K
Sports,Germany,7954,2/24/2023,316,Yes,1,Next Day,11.00%,$492.3,$126,2,0,$38.8,$1K
Sports,Germany,3114,2/17/2023,189,Yes,1,Next Day,9.00%,$908.7,$594,4,0,$31.7,$3K
Sports,Germany,2230,06/07/2023,375,Yes,1,Next Day,32.00%,$62.3,$33,4,3,$32.8,$0K
Sports,Germany,1248,6/27/2023,89,Yes,1,Next Day,32.00%,$193.7,$58,3,5,$41.0,$0K
Sports,Germany,3407,9/21/2023,913,Yes,2,Next Day,9.00%,$373.0,$237,5,3,$49.8,$2K
Sports,Germany,2285,09/11/2023,393,Yes,2,Next Day,20.00%,$652.4,$428,3,4,$33.3,$2K
Sports,Germany,7678,1/27/2023,799,Yes,3,Next Day,8.00%,$399.5,$464,7,1,$31.1,$3K
Sports,Germany,4930,11/26/2023,380,Yes,3,Next Day,35.00%,$510.3,$493,10,3,$9.1,$3K
Sports,Germany,7494,07/11/2023,860,Yes,3,Next Day,12.00%,$63.5,$25,4,4,$3.4,$0K
Sports,Germany,5854,10/20/2023,418,Yes,3,Next Day,12.00%,$330.9,$557,8,4,$7.7,$2K
Sports,Germany,4096,02/12/2023,197,Yes,4,Next Day,40.00%,$880.6,$792,5,0,$22.9,$3K
Sports,Germany,1601,8/28/2023,83,Yes,4,Next Day,9.00%,$664.0,$140,1,1,$16.1,$1K
Sports,Germany,7468,10/07/2023,772,Yes,4,Next Day,15.00%,$11.8,$19,8,1,$48.1,$0K
Sports,Germany,9351,9/25/2023,867,Yes,4,Next Day,6.00%,$598.2,"$1,415",10,1,$48.8,$6K
Sports,Germany,9825,6/27/2023,990,Yes,4,Next Day,31.00%,$707.5,$164,2,2,$30.8,$1K
Sports,Germany,5445,10/24/2023,173,Yes,4,Next Day,17.00%,$402.1,$101,3,2,$42.7,$1K
Sports,Germany,2598,07/08/2023,187,Yes,4,Next Day,38.00%,$399.8,$71,2,3,$2.7,$0K
Sports,Germany,4029,03/03/2023,512,Yes,4,Next Day,27.00%,$634.9,$373,3,4,$4.5,$1K
Sports,Germany,3062,12/11/2023,300,Yes,5,Next Day,35.00%,$442.6,$84,1,0,$18.4,$0K
Sports,Germany,2225,01/08/2023,775,Yes,5,Next Day,23.00%,$775.0,$338,3,0,$41.6,$2K
Sports,Germany,2074,3/17/2023,769,Yes,5,Next Day,11.00%,$519.7,$541,10,1,$18.3,$5K
Sports,Germany,9529,8/21/2023,256,Yes,5,Next Day,32.00%,$668.2,$183,4,2,$15.2,$2K
Sports,Germany,9159,7/21/2023,283,Yes,5,Next Day,35.00%,$757.6,$892,8,2,$29.1,$4K
Sports,Germany,8233,10/16/2023,178,Yes,5,Next Day,25.00%,$562.9,$470,9,3,$48.9,$4K
Sports,Germany,9473,1/22/2023,798,Yes,5,Next Day,6.00%,$560.0,$539,10,5,$48.8,$5K
Sports,UK,9062,5/16/2023,18,Yes,1,Next Day,24.00%,$985.3,$841,9,0,$42.3,$7K
Sports,UK,7223,10/25/2023,771,Yes,1,Next Day,39.00%,$23.2,$6,2,2,$35.4,$0K
Sports,UK,9230,2/20/2023,406,Yes,1,Next Day,22.00%,$797.1,$181,1,5,$22.9,$1K
Sports,UK,3469,11/18/2023,352,Yes,1,Next Day,18.00%,$190.4,$295,10,5,$2.2,$2K
Sports,UK,9828,8/13/2023,248,Yes,2,Next Day,20.00%,$964.9,$553,5,2,$27.8,$4K
Sports,UK,8391,05/10/2023,694,Yes,4,Next Day,25.00%,$244.6,$238,10,3,$21.6,$2K
Sports,UK,7915,02/08/2023,331,Yes,4,Next Day,15.00%,$245.4,$204,4,4,$25.6,$1K
Sports,UK,1363,1/17/2023,59,Yes,5,Next Day,14.00%,$562.6,$242,3,4,$46.4,$1K
Sports,UK,1691,5/27/2023,406,Yes,5,Next Day,38.00%,$871.9,$506,6,5,$45.8,$3K
Sports,USA,4092,3/14/2023,921,Yes,1,Next Day,23.00%,$820.0,$453,4,5,$20.5,$3K
Sports,USA,2955,12/24/2023,852,Yes,1,Next Day,34.00%,$242.0,$136,5,5,$28.1,$1K
Sports,USA,9941,08/09/2023,434,Yes,2,Next Day,11.00%,$555.3,$50,1,0,$20.5,$0K
Sports,USA,7228,04/09/2023,519,Yes,2,Next Day,28.00%,$575.1,"$1,040",9,1,$27.9,$4K
Sports,USA,9592,04/01/2023,746,Yes,2,Next Day,13.00%,$837.2,$612,3,3,$12.5,$2K
Sports,USA,6117,5/20/2023,856,Yes,3,Next Day,35.00%,$716.8,$138,1,0,$17.5,$0K
Sports,USA,1071,12/04/2023,961,Yes,3,Next Day,25.00%,$689.9,$84,1,2,$18.0,$1K
Sports,USA,4503,03/09/2023,509,Yes,3,Next Day,12.00%,$604.4,"$1,261",9,2,$17.7,$5K
Sports,USA,6765,11/17/2023,207,Yes,3,Next Day,33.00%,$301.1,$290,6,3,$45.5,$1K
Sports,USA,5444,07/08/2023,865,Yes,3,Next Day,22.00%,$237.6,$19,1,4,$19.2,$0K
Sports,USA,8943,06/08/2023,263,Yes,4,Next Day,38.00%,$810.0,$614,5,0,$47.8,$3K
Sports,USA,3260,4/22/2023,304,Yes,4,Next Day,5.00%,$236.1,$389,7,0,$5.1,$2K
Sports,USA,8440,12/05/2023,991,Yes,4,Next Day,34.00%,$281.5,$81,4,4,$21.6,$1K
Sports,USA,3215,05/08/2023,668,Yes,4,Next Day,24.00%,$557.2,"$1,003",9,4,$12.5,$4K
Sports,USA,7581,08/12/2023,997,Yes,5,Next Day,8.00%,$792.2,$627,6,2,$20.8,$4K
Sports,USA,5299,8/22/2023,72,Yes,5,Next Day,37.00%,$445.5,$587,10,4,$22.2,$3K
Sports,USA,8725,8/17/2023,730,Yes,5,Next Day,6.00%,$210.0,$168,3,5,$18.2,$1K
Books,Canada,7205,06/11/2023,229,Yes,1,Next Day,11.00%,$798.5,"$1,689",8,1,$47.9,$6K
Books,Canada,6018,5/24/2023,593,Yes,1,Next Day,36.00%,$656.3,$816,9,1,$25.1,$4K
Books,Canada,4149,12/26/2023,85,Yes,1,Next Day,19.00%,$290.5,$637,10,1,$24.5,$2K
Books,Canada,2249,04/05/2023,240,Yes,2,Next Day,40.00%,$310.5,$263,6,3,$28.9,$1K
Books,Canada,2022,2/27/2023,148,Yes,2,Next Day,7.00%,$218.3,$262,5,4,$14.6,$1K
Books,Canada,5482,01/09/2023,407,Yes,2,Next Day,26.00%,$828.4,$100,1,5,$32.9,$1K
Books,Canada,5333,2/23/2023,267,Yes,2,Next Day,6.00%,$181.2,$361,8,5,$34.7,$1K
Books,Canada,2023,02/11/2023,947,Yes,2,Next Day,27.00%,$998.4,$596,8,5,$23.0,$6K
Books,Canada,5490,1/19/2023,368,Yes,3,Next Day,20.00%,$149.8,$134,4,0,$16.3,$0K
Books,Canada,6632,5/22/2023,222,Yes,3,Next Day,19.00%,$390.3,$261,3,2,$29.0,$1K
Books,Canada,9732,9/27/2023,666,Yes,3,Next Day,5.00%,$275.3,$446,7,3,$2.0,$2K
Books,Canada,9514,10/06/2023,610,Yes,3,Next Day,28.00%,$402.0,$728,9,3,$26.3,$3K
Books,Canada,2458,1/22/2023,895,Yes,3,Next Day,20.00%,$545.8,$217,4,4,$11.7,$2K
Books,Canada,2577,09/01/2023,429,Yes,3,Next Day,19.00%,$891.2,"$1,342",10,4,$35.1,$7K
Books,Canada,8624,6/25/2023,650,Yes,3,Next Day,32.00%,$342.9,$278,6,5,$32.4,$1K
Books,Canada,1025,12/01/2023,484,Yes,4,Next Day,27.00%,$483.8,$643,8,0,$40.3,$3K
Books,Canada,8882,4/15/2023,486,Yes,4,Next Day,10.00%,$440.8,$535,7,2,$47.7,$3K
Books,Canada,7312,12/24/2023,971,Yes,5,Next Day,7.00%,$327.9,$59,1,5,$26.4,$0K
Books,France,8479,5/17/2023,214,Yes,1,Next Day,21.00%,$359.8,$262,7,2,$47.6,$2K
Books,France,5919,9/14/2023,51,Yes,2,Next Day,21.00%,$538.1,$192,4,0,$4.2,$2K
Books,France,6723,1/18/2023,223,Yes,2,Next Day,38.00%,$86.5,$93,8,0,$21.5,$0K
Books,France,6160,07/10/2023,952,Yes,2,Next Day,9.00%,$400.3,$620,9,0,$7.3,$3K
Books,France,3152,06/11/2023,329,Yes,2,Next Day,7.00%,$836.5,$449,2,2,$24.6,$2K
Books,France,9825,1/26/2023,275,Yes,2,Next Day,25.00%,$870.8,$273,2,5,$24.2,$1K
Books,France,3599,11/23/2023,783,Yes,3,Next Day,21.00%,$330.2,$196,4,2,$44.7,$1K
Books,France,2395,08/07/2023,170,Yes,3,Next Day,10.00%,$489.2,$496,4,3,$30.0,$2K
Books,France,7885,5/14/2023,342,Yes,3,Next Day,38.00%,$341.4,$615,10,3,$49.5,$2K
Books,France,8516,08/05/2023,363,Yes,3,Next Day,24.00%,$25.9,$14,5,4,$35.5,$0K
Books,France,5246,12/16/2023,803,Yes,4,Next Day,8.00%,$852.2,"$1,073",9,0,$48.7,$7K
Books,France,5837,5/27/2023,115,Yes,4,Next Day,31.00%,$653.8,$646,5,1,$32.9,$2K
Books,France,3141,09/09/2023,160,Yes,4,Next Day,12.00%,$235.7,$360,7,3,$14.1,$1K
Books,France,9825,8/24/2023,235,Yes,4,Next Day,17.00%,$205.3,$188,4,4,$20.7,$1K
Books,France,7687,11/05/2023,9,Yes,5,Next Day,11.00%,$872.4,"$1,114",7,0,$48.8,$5K
Books,France,4446,2/14/2023,142,Yes,5,Next Day,5.00%,$734.8,"$1,809",10,1,$25.2,$7K
Books,Germany,8087,9/15/2023,941,Yes,1,Next Day,37.00%,$360.6,$89,3,0,$34.4,$1K
Books,Germany,8120,11/01/2023,691,Yes,1,Next Day,10.00%,$810.4,"$1,502",8,4,$19.8,$6K
Books,Germany,6692,12/21/2023,623,Yes,2,Next Day,28.00%,$676.7,"$1,186",10,0,$23.0,$5K
Books,Germany,4735,12/16/2023,78,Yes,2,Next Day,39.00%,$351.7,$171,4,2,$48.0,$1K
Books,Germany,5124,10/12/2023,909,Yes,2,Next Day,18.00%,$44.1,$66,7,2,$3.2,$0K
Books,Germany,6859,10/19/2023,553,Yes,2,Next Day,22.00%,$783.0,$755,7,2,$49.4,$4K
Books,Germany,9529,11/11/2023,953,Yes,2,Next Day,25.00%,$141.0,$75,7,3,$24.8,$1K
Books,Germany,2804,07/06/2023,919,Yes,2,Next Day,16.00%,$291.7,$620,9,3,$13.6,$2K
Books,Germany,2452,12/14/2023,835,Yes,3,Next Day,25.00%,$770.2,$153,1,2,$46.1,$1K
Books,Germany,2240,05/05/2023,863,Yes,3,Next Day,32.00%,$797.0,$489,6,4,$45.7,$3K
Books,Germany,5471,05/10/2023,953,Yes,3,Next Day,31.00%,$386.4,$290,7,4,$38.0,$2K
Books,Germany,5778,11/08/2023,924,Yes,4,Next Day,5.00%,$311.4,$315,5,0,$49.9,$1K
Books,Germany,6965,10/16/2023,684,Yes,4,Next Day,33.00%,$763.4,$663,8,0,$6.9,$4K
Books,Germany,7801,10/09/2023,639,Yes,5,Next Day,29.00%,$222.2,$250,6,3,$2.5,$1K
Books,Germany,6175,2/25/2023,523,Yes,5,Next Day,30.00%,$573.0,$701,6,3,$2.6,$2K
Books,Germany,2697,12/10/2023,183,Yes,5,Next Day,9.00%,$636.3,$321,4,5,$3.5,$2K
Books,UK,6316,09/03/2023,682,Yes,1,Next Day,35.00%,$828.1,$61,1,0,$27.6,$1K
Books,UK,5517,12/22/2023,873,Yes,1,Next Day,14.00%,$552.0,$72,1,2,$13.0,$0K
Books,UK,7047,04/05/2023,368,Yes,1,Next Day,8.00%,$21.0,$7,3,3,$2.7,$0K
Books,UK,2280,5/28/2023,289,Yes,2,Next Day,24.00%,$745.5,$763,9,1,$47.9,$5K
Books,UK,8693,12/24/2023,227,Yes,2,Next Day,8.00%,$852.7,"$1,546",7,4,$28.7,$5K
Books,UK,8461,05/07/2023,204,Yes,2,Next Day,19.00%,$201.0,$26,1,5,$35.1,$0K
Books,UK,9907,4/26/2023,175,Yes,2,Next Day,33.00%,$874.6,"$1,059",10,5,$18.6,$6K
Books,UK,9490,03/08/2023,508,Yes,3,Next Day,7.00%,$15.7,$2,1,0,$37.8,$0K
Books,UK,9534,12/15/2023,329,Yes,3,Next Day,11.00%,$228.1,$141,6,3,$25.1,$1K
Books,UK,6315,4/17/2023,954,Yes,3,Next Day,30.00%,$833.2,$723,5,4,$15.8,$3K
Books,UK,9557,10/23/2023,673,Yes,4,Next Day,37.00%,$411.9,$188,3,4,$21.1,$1K
Books,UK,3842,7/13/2023,825,Yes,4,Next Day,19.00%,$335.7,$314,8,4,$43.6,$2K
Books,UK,1983,03/04/2023,661,Yes,5,Next Day,20.00%,$135.3,$293,10,1,$23.1,$1K
Books,UK,2390,02/11/2023,85,Yes,5,Next Day,36.00%,$728.0,$651,10,1,$46.3,$5K
Books,UK,6561,3/19/2023,98,Yes,5,Next Day,35.00%,$587.4,$211,3,4,$43.1,$1K
Books,USA,8493,7/20/2023,656,Yes,1,Next Day,34.00%,$716.5,$416,3,2,$9.9,$1K
Books,USA,9930,12/19/2023,692,Yes,1,Next Day,18.00%,$340.9,$246,6,2,$31.5,$2K
Books,USA,9741,9/24/2023,780,Yes,1,Next Day,16.00%,$37.6,$13,2,4,$27.5,$0K
Books,USA,2699,11/03/2023,825,Yes,1,Next Day,32.00%,$805.3,$673,5,4,$11.3,$3K
Books,USA,9897,11/21/2023,701,Yes,2,Next Day,29.00%,$166.9,$271,8,0,$31.8,$1K
Books,USA,9095,05/10/2023,782,Yes,3,Next Day,33.00%,$717.7,$282,3,0,$19.2,$1K
Books,USA,4541,5/15/2023,732,Yes,3,Next Day,12.00%,$32.4,$32,4,2,$15.7,$0K
Books,USA,1111,2/23/2023,368,Yes,3,Next Day,14.00%,$16.4,$9,5,3,$3.4,$0K
Books,USA,1906,8/17/2023,335,Yes,3,Next Day,14.00%,$350.2,$388,6,4,$14.5,$2K
Books,USA,5787,06/03/2023,632,Yes,3,Next Day,6.00%,$332.1,$91,1,5,$14.1,$0K
Books,USA,8465,6/15/2023,78,Yes,4,Next Day,24.00%,$770.8,"$1,107",10,3,$40.8,$6K
Books,USA,9200,2/16/2023,837,Yes,5,Next Day,18.00%,$175.9,$155,6,0,$28.1,$1K
Books,USA,6781,1/27/2023,1000,Yes,5,Next Day,8.00%,$54.0,$55,7,1,$48.5,$0K
Books,USA,6632,12/04/2023,85,Yes,5,Next Day,5.00%,$993.1,"$1,550",10,2,$17.4,$9K
Books,USA,4177,2/14/2023,428,Yes,5,Next Day,39.00%,$388.5,$643,10,2,$24.7,$2K
Clothing,Canada,9409,11/05/2023,390,Yes,1,Next Day,6.00%,$235.1,$523,10,2,$45.0,$2K
Clothing,Canada,7891,2/28/2023,920,Yes,1,Next Day,29.00%,$694.9,$402,4,3,$18.1,$2K
Clothing,Canada,3798,7/27/2023,421,Yes,1,Next Day,34.00%,$360.7,$558,9,3,$12.7,$2K
Clothing,Canada,9664,08/05/2023,843,Yes,3,Next Day,15.00%,$375.1,$442,5,0,$24.5,$2K
Clothing,Canada,8039,7/21/2023,461,Yes,3,Next Day,16.00%,$850.9,"$1,646",8,0,$29.2,$6K
Clothing,Canada,4063,10/17/2023,96,Yes,3,Next Day,15.00%,$202.0,$77,3,4,$7.2,$1K
Clothing,Canada,4212,9/16/2023,617,Yes,3,Next Day,12.00%,$973.8,$669,4,4,$46.9,$3K
Clothing,Canada,5059,04/07/2023,326,Yes,3,Next Day,14.00%,$564.8,$530,7,4,$36.3,$3K
Clothing,Canada,8243,8/13/2023,715,Yes,4,Next Day,28.00%,$657.2,$806,8,0,$29.0,$4K
Clothing,Canada,8910,3/16/2023,595,Yes,4,Next Day,21.00%,$251.1,$93,2,1,$6.7,$0K
Clothing,Canada,5457,07/05/2023,966,Yes,4,Next Day,39.00%,$799.0,$132,2,5,$31.9,$1K
Clothing,Canada,2960,6/22/2023,15,Yes,5,Next Day,5.00%,$885.3,"$1,519",8,1,$13.1,$7K
Clothing,Canada,3836,01/11/2023,171,Yes,5,Next Day,7.00%,$746.6,$219,3,3,$15.2,$2K
Clothing,Canada,5235,10/18/2023,413,Yes,5,Next Day,11.00%,$911.3,$135,1,4,$33.7,$1K
Clothing,Canada,6450,11/14/2023,202,Yes,5,Next Day,27.00%,$105.6,$163,9,4,$48.8,$1K
Clothing,France,9290,1/23/2023,459,Yes,1,Next Day,38.00%,$522.1,$122,3,0,$48.4,$1K
Clothing,France,8259,3/22/2023,902,Yes,1,Next Day,14.00%,$101.7,$259,10,0,$18.2,$1K
Clothing,France,9056,1/24/2023,922,Yes,1,Next Day,27.00%,$152.5,$124,6,1,$45.7,$1K
Clothing,France,3536,1/16/2023,869,Yes,1,Next Day,38.00%,$932.3,$962,6,1,$38.2,$3K
Clothing,France,5117,12/05/2023,514,Yes,1,Next Day,17.00%,$712.8,$242,3,4,$36.6,$2K
Clothing,France,9994,11/04/2023,759,Yes,1,Next Day,21.00%,$733.9,$390,4,4,$8.8,$2K
Clothing,France,5748,9/18/2023,599,Yes,1,Next Day,36.00%,$476.8,$238,6,4,$37.4,$2K
Clothing,France,3072,4/13/2023,714,Yes,2,Next Day,23.00%,$506.1,$199,5,1,$29.6,$2K
Clothing,France,2585,08/10/2023,986,Yes,2,Next Day,13.00%,$83.2,$51,5,4,$18.7,$0K
Clothing,France,4143,6/26/2023,285,Yes,2,Next Day,23.00%,$868.0,$526,7,5,$33.6,$5K
Clothing,France,4684,5/13/2023,543,Yes,3,Next Day,35.00%,$297.5,$261,8,3,$29.1,$2K
Clothing,France,9022,7/17/2023,878,Yes,3,Next Day,8.00%,$50.6,$67,6,5,$16.2,$0K
Clothing,France,1462,04/04/2023,263,Yes,3,Next Day,18.00%,$52.4,$63,9,5,$18.9,$0K
Clothing,France,6994,04/03/2023,278,Yes,4,Next Day,7.00%,$921.7,"$1,071",7,0,$15.6,$6K
Clothing,France,8142,05/11/2023,602,Yes,4,Next Day,9.00%,$283.3,$237,8,2,$36.9,$2K
Clothing,France,9361,12/10/2023,465,Yes,4,Next Day,33.00%,$766.4,$550,7,3,$5.1,$4K
Clothing,France,4031,6/17/2023,364,Yes,4,Next Day,28.00%,$499.7,$117,2,4,$31.6,$1K
Clothing,France,7340,11/10/2023,191,Yes,4,Next Day,15.00%,$533.7,$883,10,4,$16.9,$5K
Clothing,France,3587,5/15/2023,890,Yes,5,Next Day,28.00%,$215.1,$366,8,1,$8.4,$1K
Clothing,France,2601,8/24/2023,919,Yes,5,Next Day,13.00%,$337.3,$519,9,1,$8.9,$3K
Clothing,France,4357,01/11/2023,702,Yes,5,Next Day,31.00%,$869.7,$647,7,2,$40.4,$4K
Clothing,France,4185,06/06/2023,354,Yes,5,Next Day,29.00%,$291.8,$310,9,3,$11.2,$2K
Clothing,France,3367,4/23/2023,752,Yes,5,Next Day,10.00%,$824.2,$97,1,4,$43.1,$1K
Clothing,Germany,2950,10/23/2023,682,Yes,1,Next Day,11.00%,$270.7,$208,4,0,$43.5,$1K
Clothing,Germany,8920,3/28/2023,395,Yes,1,Next Day,21.00%,$966.3,$767,6,5,$15.3,$5K
Clothing,Germany,9992,10/02/2023,489,Yes,3,Next Day,31.00%,$240.6,$242,6,0,$42.0,$1K
Clothing,Germany,9798,7/25/2023,81,Yes,3,Next Day,36.00%,$990.2,$457,3,1,$5.4,$2K
Clothing,Germany,4583,10/10/2023,30,Yes,3,Next Day,25.00%,$719.8,$684,9,2,$4.7,$5K
Clothing,Germany,8339,11/17/2023,350,Yes,3,Next Day,9.00%,$538.1,$492,7,3,$19.8,$3K
Clothing,Germany,7475,5/13/2023,538,Yes,3,Next Day,18.00%,$895.4,"$1,079",7,3,$39.7,$5K
Clothing,Germany,7167,1/17/2023,32,Yes,4,Next Day,17.00%,$773.3,$127,1,1,$23.8,$1K
Clothing,Germany,9078,4/17/2023,982,Yes,5,Next Day,22.00%,$119.0,$59,3,0,$21.3,$0K
Clothing,Germany,6468,6/16/2023,421,Yes,5,Next Day,32.00%,$241.7,$168,7,2,$47.3,$1K
Clothing,Germany,7765,07/11/2023,200,Yes,5,Next Day,27.00%,$418.0,$90,2,5,$48.8,$1K
Clothing,Germany,6561,7/26/2023,161,Yes,5,Next Day,27.00%,$193.7,$244,7,5,$11.2,$1K
Clothing,UK,7897,5/27/2023,968,Yes,1,Next Day,27.00%,$855.5,"$1,434",8,0,$5.2,$5K
Clothing,UK,4689,1/14/2023,716,Yes,1,Next Day,21.00%,$291.7,$170,6,2,$36.2,$1K
Clothing,UK,3278,08/06/2023,530,Yes,1,Next Day,11.00%,$487.2,$321,3,3,$44.0,$1K
Clothing,UK,1870,10/26/2023,235,Yes,1,Next Day,33.00%,$180.4,$266,8,4,$41.4,$1K
Clothing,UK,4754,04/03/2023,139,Yes,2,Next Day,16.00%,$32.7,$11,2,4,$42.4,$0K
Clothing,UK,2543,4/15/2023,186,Yes,3,Next Day,20.00%,$783.6,$268,2,1,$2.0,$1K
Clothing,UK,1931,4/21/2023,426,Yes,3,Next Day,19.00%,$660.7,$746,5,2,$6.6,$3K
Clothing,UK,4472,02/08/2023,321,Yes,3,Next Day,23.00%,$508.4,$74,1,3,$34.8,$0K
Clothing,UK,2137,10/18/2023,958,Yes,3,Next Day,34.00%,$761.4,"$1,416",10,3,$46.2,$5K
Clothing,UK,6115,8/22/2023,165,Yes,3,Next Day,18.00%,$677.3,"$1,165",7,4,$49.3,$4K
Clothing,UK,1908,1/19/2023,284,Yes,4,Next Day,23.00%,$550.2,$311,4,3,$25.4,$2K
Clothing,UK,1534,1/16/2023,867,Yes,4,Next Day,15.00%,$62.5,$67,10,4,$6.1,$1K
Clothing,UK,3877,3/23/2023,297,Yes,4,Next Day,38.00%,$411.0,$549,8,5,$19.8,$2K
Clothing,UK,4886,1/13/2023,26,Yes,5,Next Day,28.00%,$198.6,$147,7,1,$17.9,$1K
Clothing,UK,9828,6/15/2023,563,Yes,5,Next Day,8.00%,$523.5,$892,7,5,$20.5,$3K
Clothing,USA,7359,3/14/2023,494,Yes,1,Next Day,28.00%,$287.6,$86,2,3,$18.2,$0K
Clothing,USA,2355,11/25/2023,811,Yes,1,Next Day,38.00%,$698.0,$113,1,4,$49.4,$0K
Clothing,USA,8829,09/03/2023,169,Yes,2,Next Day,8.00%,$755.2,"$1,628",8,0,$34.9,$6K
Clothing,USA,6254,7/22/2023,904,Yes,2,Next Day,18.00%,$760.5,$907,9,2,$46.5,$6K
Clothing,USA,5103,11/18/2023,692,Yes,2,Next Day,29.00%,$829.4,$982,8,3,$4.6,$5K
Clothing,USA,8430,03/09/2023,864,Yes,2,Next Day,11.00%,$520.7,"$1,043",10,3,$21.1,$5K
Clothing,USA,5541,8/28/2023,591,Yes,3,Next Day,12.00%,$424.1,$252,6,2,$22.5,$2K
Clothing,USA,5063,11/19/2023,891,Yes,3,Next Day,15.00%,$115.8,$40,4,3,$43.8,$0K
Clothing,USA,2414,1/28/2023,617,Yes,4,Next Day,13.00%,$639.9,$161,1,1,$15.6,$1K
Clothing,USA,4799,11/01/2023,76,Yes,4,Next Day,17.00%,$693.0,"$1,171",7,1,$16.9,$4K
Clothing,USA,1294,9/20/2023,569,Yes,4,Next Day,10.00%,$468.2,$244,2,2,$4.4,$1K
Clothing,USA,3283,5/28/2023,641,Yes,4,Next Day,5.00%,$277.3,$206,3,4,$7.6,$1K
Clothing,USA,9726,10/06/2023,115,Yes,5,Next Day,37.00%,$874.9,$754,5,0,$10.1,$3K
Electronics,Canada,5377,01/03/2023,670,Yes,1,Next Day,23.00%,$283.4,$230,4,1,$31.9,$1K
Electronics,Canada,9387,7/22/2023,947,Yes,2,Next Day,20.00%,$234.0,$267,7,5,$32.7,$1K
Electronics,Canada,6780,11/21/2023,543,Yes,3,Next Day,8.00%,$483.1,$60,1,0,$4.2,$0K
Electronics,Canada,3194,3/23/2023,595,Yes,3,Next Day,29.00%,$229.8,$424,10,1,$21.3,$2K
Electronics,Canada,8190,4/19/2023,524,Yes,3,Next Day,9.00%,$539.2,$165,2,3,$17.8,$1K
Electronics,Canada,3344,4/18/2023,931,Yes,4,Next Day,31.00%,$580.7,$356,3,2,$34.0,$1K
Electronics,Canada,8516,1/13/2023,49,Yes,5,Next Day,35.00%,$414.4,$134,2,1,$34.8,$1K
Electronics,Canada,1543,12/06/2023,63,Yes,5,Next Day,20.00%,$13.9,$2,1,3,$14.0,$0K
Electronics,Canada,6986,6/18/2023,520,Yes,5,Next Day,28.00%,$807.9,$851,5,5,$26.2,$3K
Electronics,France,2793,8/18/2023,198,Yes,1,Next Day,15.00%,$428.1,$339,9,1,$26.3,$3K
Electronics,France,5073,1/16/2023,221,Yes,1,Next Day,35.00%,$147.0,$20,1,3,$18.1,$0K
Electronics,France,7005,4/22/2023,735,Yes,1,Next Day,5.00%,$744.2,"$1,046",5,3,$27.2,$4K
Electronics,France,4524,08/04/2023,968,Yes,1,Next Day,16.00%,$447.7,$196,2,4,$46.2,$1K
Electronics,France,6569,11/09/2023,759,Yes,1,Next Day,33.00%,$576.9,$295,5,4,$30.7,$2K
Electronics,France,8335,3/27/2023,694,Yes,1,Next Day,9.00%,$859.4,$839,9,4,$3.2,$7K
Electronics,France,2999,01/05/2023,962,Yes,1,Next Day,28.00%,$40.8,$8,1,5,$7.3,$0K
Electronics,France,4017,7/28/2023,265,Yes,2,Next Day,11.00%,$798.6,"$1,317",7,0,$16.2,$5K
Electronics,France,8911,03/11/2023,553,Yes,2,Next Day,19.00%,$911.7,"$1,333",9,0,$45.1,$7K
Electronics,France,2053,04/10/2023,242,Yes,2,Next Day,23.00%,$149.3,$73,3,1,$49.0,$0K
Electronics,France,2435,8/27/2023,106,Yes,2,Next Day,37.00%,$755.2,$242,3,1,$38.4,$1K
Electronics,France,4758,9/20/2023,549,Yes,2,Next Day,29.00%,$246.3,$224,5,1,$23.5,$1K
Electronics,France,7290,2/21/2023,246,Yes,4,Next Day,10.00%,$288.5,$183,3,0,$40.9,$1K
Electronics,France,3136,06/11/2023,804,Yes,4,Next Day,34.00%,$759.8,$204,4,1,$9.6,$2K
